Fecha;Hora;"Demanda
[MW]"
13-03-2021;17;9579
13-03-2021;18;9491
13-03-2021;19;9391
13-03-2021;20;9298
13-03-2021;21;9665
13-03-2021;22;9747
13-03-2021;23;9408
13-03-2021;24;9029
14-03-2021;1;8665
14-03-2021;2;8336
14-03-2021;3;8106
14-03-2021;4;7932
14-03-2021;5;7862
14-03-2021;6;7792
14-03-2021;7;7794
14-03-2021;8;7711
14-03-2021;9;7746
14-03-2021;10;8080
14-03-2021;11;8395
14-03-2021;12;8676
14-03-2021;13;8913
14-03-2021;14;9164
14-03-2021;15;9108
14-03-2021;16;9031
14-03-2021;17;9001
14-03-2021;18;8884
14-03-2021;19;8884
14-03-2021;20;9007
14-03-2021;21;9524
14-03-2021;22;9579
14-03-2021;23;9354
14-03-2021;24;8838
15-03-2021;1;8584
15-03-2021;2;8322
15-03-2021;3;8109
15-03-2021;4;7939
15-03-2021;5;7916
15-03-2021;6;8029
15-03-2021;7;8321
15-03-2021;8;8802
15-03-2021;9;9456
15-03-2021;10;9964
15-03-2021;11;10231
15-03-2021;12;10253
15-03-2021;13;9904
15-03-2021;14;9855
15-03-2021;15;9884
15-03-2021;16;9912
15-03-2021;17;9910
15-03-2021;18;9768
15-03-2021;19;9527
15-03-2021;20;9601
15-03-2021;21;9962
15-03-2021;22;9948
15-03-2021;23;9654
15-03-2021;24;9233
16-03-2021;1;8834
16-03-2021;2;8492
16-03-2021;3;8306
16-03-2021;4;8201
16-03-2021;5;8202
16-03-2021;6;8234
16-03-2021;7;8502
16-03-2021;8;8971
16-03-2021;9;9482
16-03-2021;10;9897
16-03-2021;11;9998
16-03-2021;12;10012
16-03-2021;13;10001
16-03-2021;14;10087
16-03-2021;15;10058
16-03-2021;16;10035
16-03-2021;17;9980
16-03-2021;18;9850
16-03-2021;19;9708
16-03-2021;20;9640
16-03-2021;21;10043
16-03-2021;22;10052
16-03-2021;23;9781
16-03-2021;24;9295
17-03-2021;1;8874
17-03-2021;2;8562
17-03-2021;3;8398
17-03-2021;4;8289
17-03-2021;5;8231
17-03-2021;6;8292
17-03-2021;7;8497
17-03-2021;8;8901
17-03-2021;9;9362
17-03-2021;10;9698
17-03-2021;11;9807
17-03-2021;12;9875
17-03-2021;13;9854
17-03-2021;14;9829
17-03-2021;15;9916
17-03-2021;16;9904
17-03-2021;17;9831
17-03-2021;18;9696
17-03-2021;19;9381
17-03-2021;20;9479
17-03-2021;21;9962
17-03-2021;22;9879
17-03-2021;23;9620
17-03-2021;24;9252
18-03-2021;1;8729
18-03-2021;2;8356
18-03-2021;3;8156
18-03-2021;4;8020
18-03-2021;5;8070
18-03-2021;6;8150
18-03-2021;7;8475
18-03-2021;8;8861
18-03-2021;9;9301
18-03-2021;10;9925
18-03-2021;11;10061
18-03-2021;12;10280
18-03-2021;13;10260
18-03-2021;14;10281
18-03-2021;15;10236
18-03-2021;16;10129
18-03-2021;17;10096
18-03-2021;18;9823
18-03-2021;19;9627
18-03-2021;20;9580
18-03-2021;21;9950
18-03-2021;22;9991
18-03-2021;23;9632
18-03-2021;24;9232
19-03-2021;1;8874
19-03-2021;2;8561
19-03-2021;3;8328
19-03-2021;4;8199
19-03-2021;5;8186
19-03-2021;6;8257
19-03-2021;7;8531
19-03-2021;8;8940
19-03-2021;9;9571
19-03-2021;10;10010
19-03-2021;11;10176
19-03-2021;12;10163
19-03-2021;13;10126
19-03-2021;14;10194
19-03-2021;15;10278
19-03-2021;16;10184
19-03-2021;17;10092
19-03-2021;18;9899
19-03-2021;19;9621
19-03-2021;20;9609
19-03-2021;21;9973
19-03-2021;22;9959
19-03-2021;23;9683
19-03-2021;24;9335
20-03-2021;1;9032
20-03-2021;2;8640
20-03-2021;3;8404
20-03-2021;4;8215
20-03-2021;5;8135
20-03-2021;6;8116
20-03-2021;7;8150
20-03-2021;8;8311
20-03-2021;9;8476
20-03-2021;10;8844
20-03-2021;11;9076
20-03-2021;12;9201
20-03-2021;13;9379
20-03-2021;14;9494
20-03-2021;15;9454
20-03-2021;16;9226
20-03-2021;17;9142
20-03-2021;18;9016
20-03-2021;19;9000
20-03-2021;20;9020
20-03-2021;21;9476
20-03-2021;22;9560
20-03-2021;23;9256
20-03-2021;24;8805
21-03-2021;1;8438
21-03-2021;2;8061
21-03-2021;3;7817
21-03-2021;4;7677
21-03-2021;5;7620
21-03-2021;6;7595
21-03-2021;7;7646
21-03-2021;8;7657
21-03-2021;9;7647
21-03-2021;10;7992
21-03-2021;11;8270
21-03-2021;12;8540
21-03-2021;13;8748
21-03-2021;14;8982
21-03-2021;15;8936
21-03-2021;16;8767
21-03-2021;17;8684
21-03-2021;18;8645
21-03-2021;19;8713
21-03-2021;20;8861
21-03-2021;21;9475
21-03-2021;22;9540
21-03-2021;23;9272
21-03-2021;24;8847
22-03-2021;1;8488
22-03-2021;2;8191
22-03-2021;3;7991
22-03-2021;4;7867
22-03-2021;5;7848
22-03-2021;6;7985
22-03-2021;7;8327
22-03-2021;8;8794
22-03-2021;9;9352
22-03-2021;10;9879
22-03-2021;11;10133
22-03-2021;12;10280
22-03-2021;13;10270
22-03-2021;14;10305
22-03-2021;15;10394
22-03-2021;16;10360
22-03-2021;17;10273
22-03-2021;18;10095
22-03-2021;19;9832
22-03-2021;20;9921
22-03-2021;21;10356
22-03-2021;22;10225
22-03-2021;23;9838
22-03-2021;24;9396
23-03-2021;1;8804
23-03-2021;2;8539
23-03-2021;3;8356
23-03-2021;4;8253
23-03-2021;5;8323
23-03-2021;6;8377
23-03-2021;7;8575
23-03-2021;8;8999
23-03-2021;9;9576
23-03-2021;10;9918
23-03-2021;11;9985
23-03-2021;12;10119
23-03-2021;13;10108
23-03-2021;14;10158
23-03-2021;15;10191
23-03-2021;16;10109
23-03-2021;17;10076
23-03-2021;18;9907
23-03-2021;19;9634
23-03-2021;20;9701
23-03-2021;21;10233
23-03-2021;22;10098
23-03-2021;23;9779
23-03-2021;24;9345
24-03-2021;1;8998
24-03-2021;2;8629
24-03-2021;3;8449
24-03-2021;4;8362
24-03-2021;5;8335
24-03-2021;6;8381
24-03-2021;7;8599
24-03-2021;8;9081
24-03-2021;9;9587
24-03-2021;10;9845
24-03-2021;11;9891
24-03-2021;12;9935
24-03-2021;13;9844
24-03-2021;14;10041
24-03-2021;15;10052
24-03-2021;16;10047
24-03-2021;17;10041
24-03-2021;18;9758
24-03-2021;19;9479
24-03-2021;20;9643
24-03-2021;21;10092
24-03-2021;22;10003
24-03-2021;23;9641
24-03-2021;24;9232
25-03-2021;1;8808
25-03-2021;2;8436
25-03-2021;3;8290
25-03-2021;4;8233
25-03-2021;5;8188
25-03-2021;6;8233
25-03-2021;7;8448
25-03-2021;8;8898
25-03-2021;9;9448
25-03-2021;10;10000
25-03-2021;11;10160
25-03-2021;12;10122
25-03-2021;13;10130
25-03-2021;14;10141
25-03-2021;15;10090
25-03-2021;16;10029
25-03-2021;17;9909
25-03-2021;18;9694
25-03-2021;19;9580
25-03-2021;20;9774
25-03-2021;21;10150
25-03-2021;22;10044
25-03-2021;23;9846
25-03-2021;24;9473
26-03-2021;1;9075
26-03-2021;2;8734
26-03-2021;3;8499
26-03-2021;4;8356
26-03-2021;5;8397
26-03-2021;6;8423
26-03-2021;7;8576
26-03-2021;8;8960
26-03-2021;9;9482
26-03-2021;10;9876
26-03-2021;11;9992
26-03-2021;12;10043
26-03-2021;13;9968
26-03-2021;14;10024
26-03-2021;15;10041
26-03-2021;16;9932
26-03-2021;17;9821
26-03-2021;18;9541
26-03-2021;19;9466
26-03-2021;20;9678
26-03-2021;21;10224
26-03-2021;22;10091
26-03-2021;23;9813
26-03-2021;24;9479
27-03-2021;1;9106
27-03-2021;2;8724
27-03-2021;3;8467
27-03-2021;4;8314
27-03-2021;5;8201
27-03-2021;6;8205
27-03-2021;7;8247
27-03-2021;8;8287
27-03-2021;9;8473
27-03-2021;10;8786
27-03-2021;11;8936
27-03-2021;12;9113
27-03-2021;13;9385
27-03-2021;14;9559
27-03-2021;15;9602
27-03-2021;16;9368
27-03-2021;17;9258
27-03-2021;18;9065
27-03-2021;19;9007
27-03-2021;20;9274
27-03-2021;21;9788
27-03-2021;22;9725
27-03-2021;23;9297
27-03-2021;24;8974
28-03-2021;1;8590
28-03-2021;2;8228
28-03-2021;3;7952
28-03-2021;4;7830
28-03-2021;5;7727
28-03-2021;6;7673
28-03-2021;7;7652
28-03-2021;8;7663
28-03-2021;9;7589
28-03-2021;10;7852
28-03-2021;11;8108
28-03-2021;12;8459
28-03-2021;13;8731
28-03-2021;14;8985
28-03-2021;15;8965
28-03-2021;16;8831
28-03-2021;17;8742
28-03-2021;18;8695
28-03-2021;19;8728
28-03-2021;20;9012
28-03-2021;21;8605
28-03-2021;22;8996
28-03-2021;23;8896
28-03-2021;24;8570
29-03-2021;1;8251
29-03-2021;2;8027
29-03-2021;3;7878
29-03-2021;4;7810
29-03-2021;5;7832
29-03-2021;6;7974
29-03-2021;7;8364
29-03-2021;8;8728
29-03-2021;9;9356
29-03-2021;10;9983
29-03-2021;11;10210
29-03-2021;12;10157
29-03-2021;13;10142
29-03-2021;14;10265
29-03-2021;15;10296
29-03-2021;16;10164
29-03-2021;17;10123
29-03-2021;18;9881
29-03-2021;19;9628
29-03-2021;20;9796
29-03-2021;21;10275
29-03-2021;22;10118
29-03-2021;23;9822
29-03-2021;24;9405
30-03-2021;1;8963
30-03-2021;2;8642
30-03-2021;3;8404
30-03-2021;4;8316
30-03-2021;5;8281
30-03-2021;6;8369
30-03-2021;7;8593
30-03-2021;8;8995
30-03-2021;9;9603
30-03-2021;10;10006
30-03-2021;11;10135
30-03-2021;12;10227
30-03-2021;13;10225
30-03-2021;14;10235
30-03-2021;15;10248
30-03-2021;16;10109
30-03-2021;17;10066
30-03-2021;18;9866
30-03-2021;19;9767
30-03-2021;20;9887
30-03-2021;21;10339
30-03-2021;22;10111
30-03-2021;23;9761
30-03-2021;24;9377
31-03-2021;1;8964
31-03-2021;2;8707
31-03-2021;3;8470
31-03-2021;4;8280
31-03-2021;5;8221
31-03-2021;6;8287
31-03-2021;7;8582
31-03-2021;8;8893
31-03-2021;9;9463
31-03-2021;10;9907
31-03-2021;11;10066
31-03-2021;12;10024
31-03-2021;13;10120
31-03-2021;14;10173
31-03-2021;15;10066
31-03-2021;16;10023
31-03-2021;17;9810
31-03-2021;18;9661
31-03-2021;19;9426
31-03-2021;20;9565
31-03-2021;21;10047
31-03-2021;22;9929
31-03-2021;23;9438
31-03-2021;24;9122
01-04-2021;1;8470
01-04-2021;2;8111
01-04-2021;3;7958
01-04-2021;4;7871
01-04-2021;5;7928
01-04-2021;6;8040
01-04-2021;7;8283
01-04-2021;8;8651
01-04-2021;9;9263
01-04-2021;10;9768
01-04-2021;11;9780
01-04-2021;12;9818
01-04-2021;13;9873
01-04-2021;14;9877
01-04-2021;15;9510
01-04-2021;16;9604
01-04-2021;17;9385
01-04-2021;18;9104
01-04-2021;19;8879
01-04-2021;20;9102
01-04-2021;21;9640
01-04-2021;22;9503
01-04-2021;23;9150
01-04-2021;24;8814
02-04-2021;1;8482
02-04-2021;2;8131
02-04-2021;3;7914
02-04-2021;4;7761
02-04-2021;5;7704
02-04-2021;6;7626
02-04-2021;7;7591
02-04-2021;8;7595
02-04-2021;9;7673
02-04-2021;10;7881
02-04-2021;11;8264
02-04-2021;12;8475
02-04-2021;13;8604
02-04-2021;14;8766
02-04-2021;15;8786
02-04-2021;16;8609
02-04-2021;17;8513
02-04-2021;18;8355
02-04-2021;19;8347
02-04-2021;20;8716
02-04-2021;21;9358
02-04-2021;22;9161
02-04-2021;23;8960
02-04-2021;24;8631
03-04-2021;1;8306
03-04-2021;2;8007
03-04-2021;3;7753
03-04-2021;4;7629
03-04-2021;5;7528
03-04-2021;6;7515
03-04-2021;7;7542
03-04-2021;8;7577
03-04-2021;9;7726
03-04-2021;10;8106
03-04-2021;11;8324
03-04-2021;12;8510
03-04-2021;13;8635
03-04-2021;14;8863
03-04-2021;15;8903
03-04-2021;16;8800
03-04-2021;17;8675
03-04-2021;18;8491
03-04-2021;19;8505
03-04-2021;20;8791
03-04-2021;21;9150
03-04-2021;22;9187
03-04-2021;23;8887
03-04-2021;24;8604
04-04-2021;1;8136
04-04-2021;2;7862
04-04-2021;3;7690
04-04-2021;4;7583
04-04-2021;5;7528
04-04-2021;6;7543
04-04-2021;7;7516
04-04-2021;8;7443
04-04-2021;9;7675
04-04-2021;10;7996
04-04-2021;11;8296
04-04-2021;12;8526
04-04-2021;13;8760
04-04-2021;14;8973
04-04-2021;15;8786
04-04-2021;16;8614
04-04-2021;17;8599
04-04-2021;18;8400
04-04-2021;19;8805
04-04-2021;20;9465
04-04-2021;21;9331
04-04-2021;22;9149
04-04-2021;23;8801
04-04-2021;24;8391
05-04-2021;1;8090
05-04-2021;2;7886
05-04-2021;3;7736
05-04-2021;4;7618
05-04-2021;5;7636
05-04-2021;6;7779
05-04-2021;7;8080
05-04-2021;8;8371
05-04-2021;9;9091
05-04-2021;10;9710
05-04-2021;11;9834
05-04-2021;12;9957
05-04-2021;13;9991
05-04-2021;14;10035
05-04-2021;15;10037
05-04-2021;16;10040
05-04-2021;17;10066
05-04-2021;18;9869
05-04-2021;19;9931
05-04-2021;20;10260
05-04-2021;21;10019
05-04-2021;22;9777
05-04-2021;23;9331
05-04-2021;24;9084
06-04-2021;1;8720
06-04-2021;2;8490
06-04-2021;3;8310
06-04-2021;4;8199
06-04-2021;5;8170
06-04-2021;6;8196
06-04-2021;7;8404
06-04-2021;8;8605
06-04-2021;9;9140
06-04-2021;10;9656
06-04-2021;11;9908
06-04-2021;12;9927
06-04-2021;13;9997
06-04-2021;14;9998
06-04-2021;15;9920
06-04-2021;16;9887
06-04-2021;17;9836
06-04-2021;18;9845
06-04-2021;19;9962
06-04-2021;20;10237
06-04-2021;21;9988
06-04-2021;22;9762
06-04-2021;23;9442
06-04-2021;24;9131
07-04-2021;1;8732
07-04-2021;2;8445
07-04-2021;3;8242
07-04-2021;4;8058
07-04-2021;5;8062
07-04-2021;6;8197
07-04-2021;7;8373
07-04-2021;8;8550
07-04-2021;9;8978
07-04-2021;10;9578
07-04-2021;11;9721
07-04-2021;12;9826
07-04-2021;13;9946
07-04-2021;14;9941
07-04-2021;15;9959
07-04-2021;16;9954
07-04-2021;17;9877
07-04-2021;18;9748
07-04-2021;19;9892
07-04-2021;20;10246
07-04-2021;21;9955
07-04-2021;22;9755
07-04-2021;23;9511
07-04-2021;24;9161
08-04-2021;1;8764
08-04-2021;2;8485
08-04-2021;3;8182
08-04-2021;4;8077
08-04-2021;5;8120
08-04-2021;6;8193
08-04-2021;7;8408
08-04-2021;8;8521
08-04-2021;9;9150
08-04-2021;10;9579
08-04-2021;11;9703
08-04-2021;12;9933
08-04-2021;13;9929
08-04-2021;14;9937
08-04-2021;15;9906
08-04-2021;16;9881
08-04-2021;17;9886
08-04-2021;18;9803
08-04-2021;19;9936
08-04-2021;20;10309
08-04-2021;21;10063
08-04-2021;22;9577
08-04-2021;23;9309
08-04-2021;24;8954
09-04-2021;1;8733
09-04-2021;2;8398
09-04-2021;3;8267
09-04-2021;4;8182
09-04-2021;5;8147
09-04-2021;6;8188
09-04-2021;7;8437
09-04-2021;8;8597
09-04-2021;9;9175
09-04-2021;10;9738
09-04-2021;11;9836
09-04-2021;12;9948
09-04-2021;13;10066
09-04-2021;14;10081
09-04-2021;15;10074
09-04-2021;16;9925
09-04-2021;17;9841
09-04-2021;18;9669
09-04-2021;19;9859
09-04-2021;20;9938
09-04-2021;21;9736
09-04-2021;22;9581
09-04-2021;23;9369
09-04-2021;24;9045
10-04-2021;1;8993
10-04-2021;2;8636
10-04-2021;3;8425
10-04-2021;4;8310
10-04-2021;5;8222
10-04-2021;6;8159
10-04-2021;7;8226
10-04-2021;8;8095
10-04-2021;9;8322
10-04-2021;10;8810
10-04-2021;11;9129
10-04-2021;12;9304
10-04-2021;13;9313
10-04-2021;14;9380
10-04-2021;15;9268
10-04-2021;16;9145
10-04-2021;17;9056
10-04-2021;18;9146
10-04-2021;19;9442
10-04-2021;20;9867
10-04-2021;21;9614
10-04-2021;22;9378
10-04-2021;23;9020
10-04-2021;24;8701
11-04-2021;1;8406
11-04-2021;2;8049
11-04-2021;3;7799
11-04-2021;4;7647
11-04-2021;5;7615
11-04-2021;6;7533
11-04-2021;7;7531
11-04-2021;8;7283
11-04-2021;9;7374
11-04-2021;10;7766
11-04-2021;11;8109
11-04-2021;12;8348
11-04-2021;13;8497
11-04-2021;14;8736
11-04-2021;15;8738
11-04-2021;16;8635
11-04-2021;17;8568
11-04-2021;18;8723
11-04-2021;19;9101
11-04-2021;20;9563
11-04-2021;21;9430
11-04-2021;22;9296
11-04-2021;23;8968
11-04-2021;24;8621
12-04-2021;1;8279
12-04-2021;2;8045
12-04-2021;3;7898
12-04-2021;4;7856
12-04-2021;5;7873
12-04-2021;6;7952
12-04-2021;7;8254
12-04-2021;8;8543
12-04-2021;9;9120
12-04-2021;10;9648
12-04-2021;11;9905
12-04-2021;12;9997
12-04-2021;13;10064
12-04-2021;14;10152
12-04-2021;15;10158
12-04-2021;16;10109
12-04-2021;17;10007
12-04-2021;18;9826
12-04-2021;19;10059
12-04-2021;20;10412
12-04-2021;21;10184
12-04-2021;22;9911
12-04-2021;23;9628
12-04-2021;24;9296
13-04-2021;1;8962
13-04-2021;2;8612
13-04-2021;3;8419
13-04-2021;4;8328
13-04-2021;5;8302
13-04-2021;6;8387
13-04-2021;7;8555
13-04-2021;8;8833
13-04-2021;9;9387
13-04-2021;10;9837
13-04-2021;11;9978
13-04-2021;12;10081
13-04-2021;13;10158
13-04-2021;14;10196
13-04-2021;15;10181
13-04-2021;16;10095
13-04-2021;17;9976
13-04-2021;18;9818
13-04-2021;19;10026
13-04-2021;20;10334
13-04-2021;21;10079
13-04-2021;22;9751
13-04-2021;23;9500
13-04-2021;24;9192
14-04-2021;1;8861
14-04-2021;2;8566
14-04-2021;3;8380
14-04-2021;4;8233
14-04-2021;5;8184
14-04-2021;6;8224
14-04-2021;7;8361
14-04-2021;8;8479
14-04-2021;9;9031
14-04-2021;10;9429
14-04-2021;11;9495
14-04-2021;12;9656
14-04-2021;13;9752
14-04-2021;14;9823
14-04-2021;15;9870
14-04-2021;16;9756
14-04-2021;17;9745
14-04-2021;18;9685
14-04-2021;19;9806
14-04-2021;20;10135
14-04-2021;21;9855
14-04-2021;22;9587
14-04-2021;23;9318
14-04-2021;24;8995
15-04-2021;1;8642
15-04-2021;2;8333
15-04-2021;3;8133
15-04-2021;4;8009
15-04-2021;5;8001
15-04-2021;6;8060
15-04-2021;7;8270
15-04-2021;8;8469
15-04-2021;9;9039
15-04-2021;10;9425
15-04-2021;11;9584
15-04-2021;12;9779
15-04-2021;13;9872
15-04-2021;14;9913
15-04-2021;15;9818
15-04-2021;16;9736
15-04-2021;17;9707
15-04-2021;18;9586
15-04-2021;19;9750
15-04-2021;20;10043
15-04-2021;21;9789
15-04-2021;22;9550
15-04-2021;23;9258
15-04-2021;24;8938
16-04-2021;1;8672
16-04-2021;2;8355
16-04-2021;3;8199
16-04-2021;4;8166
16-04-2021;5;8124
16-04-2021;6;8172
16-04-2021;7;8386
16-04-2021;8;8526
16-04-2021;9;9022
16-04-2021;10;9410
16-04-2021;11;9606
16-04-2021;12;9646
16-04-2021;13;9684
16-04-2021;14;9763
16-04-2021;15;9819
16-04-2021;16;9731
16-04-2021;17;9741
16-04-2021;18;9626
16-04-2021;19;9840
16-04-2021;20;10076
16-04-2021;21;9850
16-04-2021;22;9615
16-04-2021;23;9333
16-04-2021;24;9027
17-04-2021;1;8756
17-04-2021;2;8390
17-04-2021;3;8199
17-04-2021;4;8052
17-04-2021;5;8002
17-04-2021;6;7943
17-04-2021;7;7993
17-04-2021;8;7902
17-04-2021;9;8060
17-04-2021;10;8561
17-04-2021;11;8915
17-04-2021;12;9100
17-04-2021;13;9220
17-04-2021;14;9373
17-04-2021;15;9343
17-04-2021;16;9163
17-04-2021;17;9042
17-04-2021;18;9040
17-04-2021;19;9407
17-04-2021;20;9604
17-04-2021;21;9409
17-04-2021;22;9263
17-04-2021;23;8938
17-04-2021;24;8601
18-04-2021;1;8280
18-04-2021;2;7915
18-04-2021;3;7725
18-04-2021;4;7606
18-04-2021;5;7538
18-04-2021;6;7501
18-04-2021;7;7482
18-04-2021;8;7277
18-04-2021;9;7259
18-04-2021;10;7689
18-04-2021;11;8110
18-04-2021;12;8279
18-04-2021;13;8437
18-04-2021;14;8620
18-04-2021;15;8605
18-04-2021;16;8540
18-04-2021;17;8507
18-04-2021;18;8628
18-04-2021;19;9137
18-04-2021;20;9442
18-04-2021;21;9287
18-04-2021;22;9153
18-04-2021;23;8864
18-04-2021;24;8498
19-04-2021;1;8219
19-04-2021;2;7979
19-04-2021;3;7870
19-04-2021;4;7769
19-04-2021;5;7799
19-04-2021;6;7876
19-04-2021;7;8142
19-04-2021;8;8500
19-04-2021;9;8896
19-04-2021;10;9611
19-04-2021;11;9865
19-04-2021;12;9949
19-04-2021;13;10002
19-04-2021;14;10090
19-04-2021;15;10098
19-04-2021;16;9987
19-04-2021;17;9901
19-04-2021;18;9800
19-04-2021;19;10085
19-04-2021;20;10311
19-04-2021;21;10105
19-04-2021;22;9905
19-04-2021;23;9568
19-04-2021;24;9084
20-04-2021;1;8720
20-04-2021;2;8463
20-04-2021;3;8272
20-04-2021;4;8195
20-04-2021;5;8149
20-04-2021;6;8189
20-04-2021;7;8437
20-04-2021;8;8553
20-04-2021;9;9300
20-04-2021;10;9787
20-04-2021;11;9856
20-04-2021;12;9912
20-04-2021;13;9907
20-04-2021;14;9922
20-04-2021;15;9905
20-04-2021;16;9907
20-04-2021;17;9857
20-04-2021;18;9771
20-04-2021;19;10115
20-04-2021;20;10190
20-04-2021;21;9914
20-04-2021;22;9732
20-04-2021;23;9397
20-04-2021;24;9011
21-04-2021;1;8633
21-04-2021;2;8297
21-04-2021;3;8051
21-04-2021;4;7915
21-04-2021;5;7947
21-04-2021;6;7999
21-04-2021;7;8131
21-04-2021;8;8341
21-04-2021;9;8941
21-04-2021;10;9434
21-04-2021;11;9650
21-04-2021;12;9728
21-04-2021;13;9707
21-04-2021;14;9766
21-04-2021;15;9746
21-04-2021;16;9638
21-04-2021;17;9580
21-04-2021;18;9563
21-04-2021;19;9794
21-04-2021;20;10084
21-04-2021;21;9823
21-04-2021;22;9713
21-04-2021;23;9456
21-04-2021;24;9073
22-04-2021;1;8816
22-04-2021;2;8446
22-04-2021;3;8232
22-04-2021;4;8091
22-04-2021;5;8073
22-04-2021;6;8139
22-04-2021;7;8468
22-04-2021;8;8697
22-04-2021;9;9205
22-04-2021;10;9625
22-04-2021;11;9776
22-04-2021;12;9832
22-04-2021;13;9864
22-04-2021;14;9969
22-04-2021;15;9912
22-04-2021;16;9779
22-04-2021;17;9742
22-04-2021;18;9701
22-04-2021;19;10012
22-04-2021;20;10166
22-04-2021;21;9958
22-04-2021;22;9813
22-04-2021;23;9547
22-04-2021;24;9160
23-04-2021;1;8745
23-04-2021;2;8436
23-04-2021;3;8264
23-04-2021;4;8150
23-04-2021;5;8174
23-04-2021;6;8240
23-04-2021;7;8460
23-04-2021;8;8792
23-04-2021;9;9407
23-04-2021;10;9945
23-04-2021;11;8725
23-04-2021;12;8777
23-04-2021;13;8505
23-04-2021;14;10270
23-04-2021;15;10255
23-04-2021;16;10142
23-04-2021;17;10059
23-04-2021;18;10094
23-04-2021;19;10248
23-04-2021;20;10297
23-04-2021;21;10031
23-04-2021;22;9849
23-04-2021;23;9602
23-04-2021;24;9192
24-04-2021;1;8944
24-04-2021;2;8570
24-04-2021;3;8294
24-04-2021;4;8136
24-04-2021;5;8045
24-04-2021;6;8001
24-04-2021;7;8103
24-04-2021;8;8108
24-04-2021;9;8273
24-04-2021;10;8743
24-04-2021;11;9072
24-04-2021;12;9227
24-04-2021;13;9306
24-04-2021;14;9368
24-04-2021;15;9240
24-04-2021;16;9123
24-04-2021;17;9009
24-04-2021;18;9142
24-04-2021;19;9631
24-04-2021;20;9905
24-04-2021;21;9709
24-04-2021;22;9580
24-04-2021;23;9277
24-04-2021;24;8871
25-04-2021;1;8637
25-04-2021;2;8255
25-04-2021;3;8001
25-04-2021;4;7813
25-04-2021;5;7780
25-04-2021;6;7706
25-04-2021;7;7741
25-04-2021;8;7572
25-04-2021;9;7596
25-04-2021;10;7922
25-04-2021;11;8304
25-04-2021;12;8388
25-04-2021;13;8562
25-04-2021;14;8789
25-04-2021;15;8689
25-04-2021;16;8502
25-04-2021;17;8446
25-04-2021;18;8556
25-04-2021;19;9221
25-04-2021;20;9548
25-04-2021;21;9493
25-04-2021;22;9335
25-04-2021;23;9052
25-04-2021;24;8701
26-04-2021;1;8370
26-04-2021;2;8139
26-04-2021;3;7986
26-04-2021;4;7851
26-04-2021;5;7788
26-04-2021;6;7912
26-04-2021;7;8222
26-04-2021;8;8473
26-04-2021;9;9112
26-04-2021;10;9571
26-04-2021;11;9883
26-04-2021;12;9956
26-04-2021;13;9999
26-04-2021;14;9977
26-04-2021;15;9843
26-04-2021;16;9789
26-04-2021;17;9767
26-04-2021;18;9754
26-04-2021;19;10154
26-04-2021;20;10289
26-04-2021;21;10111
26-04-2021;22;9925
26-04-2021;23;9579
26-04-2021;24;9169
27-04-2021;1;8787
27-04-2021;2;8503
27-04-2021;3;8339
27-04-2021;4;8192
27-04-2021;5;8157
27-04-2021;6;8225
27-04-2021;7;8474
27-04-2021;8;8686
27-04-2021;9;9292
27-04-2021;10;9868
27-04-2021;11;10002
27-04-2021;12;10054
27-04-2021;13;10019
27-04-2021;14;10030
27-04-2021;15;10016
27-04-2021;16;10012
27-04-2021;17;9891
27-04-2021;18;9791
27-04-2021;19;10133
27-04-2021;20;10208
27-04-2021;21;10275
27-04-2021;22;10095
27-04-2021;23;9655
27-04-2021;24;9278
28-04-2021;1;8931
28-04-2021;2;8551
28-04-2021;3;8308
28-04-2021;4;8198
28-04-2021;5;8187
28-04-2021;6;8239
28-04-2021;7;8483
28-04-2021;8;8740
28-04-2021;9;9283
28-04-2021;10;9697
28-04-2021;11;9839
28-04-2021;12;10002
28-04-2021;13;9977
28-04-2021;14;9972
28-04-2021;15;9870
28-04-2021;16;9840
28-04-2021;17;9820
28-04-2021;18;9731
28-04-2021;19;10072
28-04-2021;20;10243
28-04-2021;21;9958
28-04-2021;22;9801
28-04-2021;23;9508
28-04-2021;24;9206
29-04-2021;1;8804
29-04-2021;2;8460
29-04-2021;3;8269
29-04-2021;4;8135
29-04-2021;5;8031
29-04-2021;6;8130
29-04-2021;7;8423
29-04-2021;8;8744
29-04-2021;9;9282
29-04-2021;10;9732
29-04-2021;11;9911
29-04-2021;12;9988
29-04-2021;13;9963
29-04-2021;14;9970
29-04-2021;15;9910
29-04-2021;16;9845
29-04-2021;17;9748
29-04-2021;18;9726
29-04-2021;19;10080
29-04-2021;20;10279
29-04-2021;21;10085
29-04-2021;22;9928
29-04-2021;23;9611
29-04-2021;24;9243
30-04-2021;1;8821
30-04-2021;2;8524
30-04-2021;3;8313
30-04-2021;4;8186
30-04-2021;5;8165
30-04-2021;6;8232
30-04-2021;7;8530
30-04-2021;8;8825
30-04-2021;9;9366
30-04-2021;10;9972
30-04-2021;11;10170
30-04-2021;12;10246
30-04-2021;13;10159
30-04-2021;14;10168
30-04-2021;15;10170
30-04-2021;16;9937
30-04-2021;17;9880
30-04-2021;18;9831
30-04-2021;19;10026
30-04-2021;20;10095
30-04-2021;21;9934
30-04-2021;22;9724
30-04-2021;23;9363
30-04-2021;24;8943
01-05-2021;1;8441
01-05-2021;2;8150
01-05-2021;3;7810
01-05-2021;4;7738
