Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]";Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW];Produccion total;Condicion;Energia faltante [MW];Demanda No Renovable real [MW];Energia vertida
02-08-2021;22;760,2572356;48,503;187,6344756;2003,482;0;02-08-2021;22;10085;3025,628009;7059,798687;2999,876711;VERDADERO;25,75129748;7085,549984;
02-08-2021;23;775,9169149;49,0861;194,9178162;1749,8674;0;02-08-2021;23;9799;2939,834762;6859,614445;2769,788231;VERDADERO;170,0465308;7029,660975;
02-08-2021;24;790,781475;48,6673;195,3868952;1265,7903;0;02-08-2021;24;9340;2802,084269;6538,196627;2300,62597;VERDADERO;501,4582986;7039,654926;
03-08-2021;1;793,4730558;49,0604;185,8983276;887,208;0;03-08-2021;1;8810;2642,987402;6166,970604;1915,639783;VERDADERO;727,3476183;6894,318222;
03-08-2021;2;806,1503082;48,734;177,7941182;659,3273;0;03-08-2021;2;8365;2509,474844;5855,441303;1692,005726;VERDADERO;817,4691178;6672,910421;
03-08-2021;3;810,7436533;48,9543;179,7941418;574,7221;0;03-08-2021;3;8147;2444,074844;5702,841302;1614,214195;VERDADERO;829,8606486;6532,70195;
03-08-2021;4;813,7713175;48,5196;180,2609719;570,6586;0;03-08-2021;4;8066;2419,702703;5645,972973;1613,210489;VERDADERO;806,4922132;6452,465186;
03-08-2021;5;844,2846622;49,0064;175,7663032;576,1974;0;03-08-2021;5;8103;2430,85286;5671,990007;1645,254765;VERDADERO;785,5980949;6457,588102;
03-08-2021;6;847,8421507;48,5366;172,5590898;592,2461;0,100765623;03-08-2021;6;8207;2462,193354;5745,117825;1661,284706;VERDADERO;800,9086476;6546,026473;
03-08-2021;7;864,2419925;49,0901;171,3020745;689,4864;0;03-08-2021;7;8595;2578,400784;6016,268497;1774,120567;VERDADERO;804,2802175;6820,548715;
03-08-2021;8;909,0409523;48,6077;167,6372688;875,0276;103,3963085;03-08-2021;8;9087;2726,177811;6361,081559;2103,70983;VERDADERO;622,4679813;6983,54954;
03-08-2021;9;889,4560245;48,5769;167,0359572;824,9905;1310,565285;03-08-2021;9;9771;2931,189826;6839,442926;3240,624667;FALSO;;6839,442926;-309,4348412
03-08-2021;10;836,8184956;47,9639;166,1900633;712,736;2562,714952;03-08-2021;10;10333;3100,042234;7233,43188;4326,423411;FALSO;;7233,43188;-1226,381176
03-08-2021;11;816,3069459;46,505;168,9236283;682,0192;2904,713049;03-08-2021;11;10429;3128,711363;7300,326515;4618,467823;FALSO;;7300,326515;-1489,75646
03-08-2021;12;784,2075283;44,2743;166,7749202;673,5801;2977,907319;03-08-2021;12;10402;3120,549508;7281,282185;4646,744168;FALSO;;7281,282185;-1526,194659
03-08-2021;13;797,5095909;44,2383;166,7033075;653,7202;2992,489332;03-08-2021;13;10247;3074,161254;7173,042926;4654,66073;FALSO;;7173,042926;-1580,499477
03-08-2021;14;851,4460789;43,3689;168,5151582;649,4531;2955,333148;03-08-2021;14;10135;3040,399348;7094,265145;4668,116385;FALSO;;7094,265145;-1627,717037
03-08-2021;15;931,5119414;44,3454;167,9569651;663,4454;2937,084624;03-08-2021;15;10036;3010,907135;7025,449982;4744,344331;FALSO;;7025,449982;-1733,437196
03-08-2021;16;985,2337015;46,0969;167,1937292;671,3986;2945,074734;03-08-2021;16;9968;2990,453189;6977,724107;4814,997665;FALSO;;6977,724107;-1824,544476
03-08-2021;17;972,729988;45,6124;165,0505204;729,0899;2526,99991;03-08-2021;17;9858;2957,310177;6900,390412;4439,482718;FALSO;;6900,390412;-1482,172542
03-08-2021;18;970,2301421;45,9365;176,0148921;1133,6669;969,7307753;03-08-2021;18;9717;2915,078789;6801,850508;3295,57921;FALSO;;6801,850508;-380,5004203
03-08-2021;19;985,470934;46,4049;182,5446467;1901,3892;43,83572129;03-08-2021;19;10149;3044,810537;7104,55792;3159,645402;FALSO;;7104,55792;-114,8348648
03-08-2021;20;894,548953;47,2601;191,1392167;2000,4278;0,146578694;03-08-2021;20;10460;3138,063341;7322,147795;3133,522648;VERDADERO;4,540692314;7326,688487;
03-08-2021;21;786,87344;47,3195;195,1689958;1911,9361;0;03-08-2021;21;10329;3098,570231;7229,997207;2941,298036;VERDADERO;157,2721956;7387,269402;
03-08-2021;22;682,7356793;47,617;194,6856072;1901,7995;0;03-08-2021;22;10253;3076,016727;7177,372363;2826,837787;VERDADERO;249,1789405;7426,551303;
03-08-2021;23;505,8429942;48,6986;191,8469138;1802,5587;0;03-08-2021;23;9949;2984,57806;6964,015474;2548,947208;VERDADERO;435,6308522;7399,646326;
03-08-2021;24;412,6891284;48,315;185,7085057;1511,7839;0;03-08-2021;24;9502;2850,496737;6651,159054;2158,496534;VERDADERO;692,0002032;7343,159257;
04-08-2021;1;262,4152073;47,4882;171,534544;1323,3309;0;04-08-2021;1;8952;2685,490187;6266,143769;1804,768851;VERDADERO;880,7213352;7146,865104;
04-08-2021;2;144,28452;47,2616;175,1089529;1022,1737;0;04-08-2021;2;8554;2566,10384;5987,575627;1388,828773;VERDADERO;1177,275067;7164,850694;
04-08-2021;3;171,1614479;47,144;175,5691196;829,9597;0;04-08-2021;3;8272;2481,695027;5790,621729;1223,834268;VERDADERO;1257,860759;7048,482488;
04-08-2021;4;227,9027551;47,7792;174,2901044;684,3011;0;04-08-2021;4;8162;2448,584672;5713,364235;1134,27316;VERDADERO;1314,311513;7027,675748;
04-08-2021;5;265,2234581;48,3271;170,5923058;632,0483;0;04-08-2021;5;8078;2423,294165;5654,353052;1116,191164;VERDADERO;1307,103001;6961,456054;
04-08-2021;6;454,2666422;48,7335;170,6667921;612,3095;0;04-08-2021;6;8168;2450,441135;5717,695982;1285,976434;VERDADERO;1164,464701;6882,160683;
04-08-2021;7;526,6592548;48,4599;168,7888161;655,0948;0,136361313;04-08-2021;7;8533;2559,789556;5972,842298;1399,139132;VERDADERO;1160,650424;7133,492722;
04-08-2021;8;439,1307317;48,1805;165,7097692;815,6519;119,4126658;04-08-2021;8;9078;2723,332171;6354,441732;1588,085567;VERDADERO;1135,246604;7489,688336;
04-08-2021;9;335,8322804;47,656;167,2679554;767,9065;1227,190064;04-08-2021;9;9721;2916,203393;6804,474584;2545,8528;VERDADERO;370,3505932;7174,825177;
04-08-2021;10;195,0439335;46,7262;167,1767963;982,7823;2184,926081;04-08-2021;10;10212;3063,698846;7148,630641;3576,655311;FALSO;;7148,630641;-512,9564649
04-08-2021;11;214,1217536;45,9575;167,5632064;743,9396;2504,158175;04-08-2021;11;10373;3112,048965;7261,447584;3675,740235;FALSO;;7261,447584;-563,6912703
04-08-2021;12;299,913507;44,9681;167,3942563;605,5315;2720,847847;04-08-2021;12;10343;3102,773425;7239,804659;3838,65521;FALSO;;7239,804659;-735,881785
04-08-2021;13;379,3477197;45,4774;166,7153221;607,7393;2696,844893;04-08-2021;13;10194;3058,292024;7136,014722;3896,124635;FALSO;;7136,014722;-837,8326111
04-08-2021;14;473,1471559;45,1016;166,7551162;570,9865;2813,501201;04-08-2021;14;10114;3034,330956;7080,105564;4069,491573;FALSO;;7080,105564;-1035,160617
04-08-2021;15;532,9496746;44,063;166,04991;572,2631;2867,358307;04-08-2021;15;10052;3015,643651;7036,501853;4182,683992;FALSO;;7036,501853;-1167,040341
04-08-2021;16;664,7850563;44,1671;165,8800795;606,9857;2732,179088;04-08-2021;16;9878;2963,267207;6914,290149;4213,997024;FALSO;;6914,290149;-1250,729817
04-08-2021;17;768,4450628;45,4424;165,7755695;635,6861;2362,320829;04-08-2021;17;9868;2960,421721;6907,650682;3977,669961;FALSO;;6907,650682;-1017,24824
04-08-2021;18;796,1543797;46,2696;178,3168894;841,6968;1038,330425;04-08-2021;18;9893;2967,827227;6924,930197;2900,768094;VERDADERO;67,05913301;6991,98933;
04-08-2021;19;903,9306342;46,9145;185,5804727;1596,6325;58,16933938;04-08-2021;19;10237;3071,150092;7166,016882;2791,227446;VERDADERO;279,9226459;7445,939528;
04-08-2021;20;887,6765118;47,3543;192,117431;1925,5974;0,506476537;04-08-2021;20;10552;3165,664058;7386,549469;3053,252119;VERDADERO;112,4119389;7498,961408;
04-08-2021;21;741,0953437;47,8332;192,9806782;1879,7617;0;04-08-2021;21;10409;3122,792704;7286,516309;2861,670922;VERDADERO;261,121782;7547,638091;
04-08-2021;22;596,3075962;47,8897;194,4267454;1969,0409;0;04-08-2021;22;10266;3079,831587;7186,273704;2807,664942;VERDADERO;272,1666458;7458,44035;
04-08-2021;23;618,6617621;48,5924;195,0886032;1717,2487;0;04-08-2021;23;9933;2979,843628;6952,968466;2579,591465;VERDADERO;400,2521628;7353,220628;
04-08-2021;24;696,0848697;48,9706;189,6894991;1333,0819;0;04-08-2021;24;9522;2856,661298;6665,54303;2267,826869;VERDADERO;588,8344297;7254,377459;
05-08-2021;1;597,3616725;49,3495;184,7224217;1076,4247;0;05-08-2021;1;8974;2692,083381;6281,527889;1907,858294;VERDADERO;784,2250869;7065,752976;
05-08-2021;2;635,8139849;49,3234;184,4742749;804,8016;0;05-08-2021;2;8590;2577,128728;6013,300366;1674,41326;VERDADERO;902,7154685;6916,015834;
05-08-2021;3;613,3353413;49,1175;174,699763;691,684;0;05-08-2021;3;8286;2485,867026;5800,356393;1528,836604;VERDADERO;957,0304213;6757,386814;
05-08-2021;4;590,0726023;49,2317;173,073874;654,1874;0;05-08-2021;4;8147;2444,097284;5702,893663;1466,565576;VERDADERO;977,5317079;6680,425371;
05-08-2021;5;573,0823711;49,1014;169,2851975;650,8821;0,107261612;05-08-2021;5;8098;2429,360153;5668,507023;1442,45833;VERDADERO;986,9018224;6655,408845;
05-08-2021;6;713,2859314;48,9754;166,6907637;616,4935;0,127990496;05-08-2021;6;8196;2458,749408;5737,081951;1545,573586;VERDADERO;913,175822;6650,257773;
05-08-2021;7;633,3024112;49,2282;164,977001;704,6016;0,156995483;05-08-2021;7;8518;2555,522065;5962,884818;1552,266208;VERDADERO;1003,255857;6966,140675;
05-08-2021;8;461,2828522;48,8177;159,1901656;899,576;159,4274861;05-08-2021;8;9119;2735,5949;6383,054768;1728,294204;VERDADERO;1007,300697;7390,355464;
05-08-2021;9;700,469647;47,9196;165,6895431;759,1643;1458,37059;05-08-2021;9;9888;2966,388806;6921,57388;3131,61368;FALSO;;6921,57388;-165,2248743
05-08-2021;10;533,7239365;46,9686;151,7990676;1204,6541;2405,712928;05-08-2021;10;10686;3205,803802;7480,208871;4342,858632;FALSO;;7480,208871;-1137,05483
05-08-2021;11;475,9716719;46,6755;149,8667123;1022,5764;2654,478552;05-08-2021;11;10719;3215,78696;7503,502908;4349,568836;FALSO;;7503,502908;-1133,781876
05-08-2021;12;542,4220488;45,9598;152,6724325;914,8444;2777,767066;05-08-2021;12;10754;3226,333762;7528,112112;4433,665747;FALSO;;7528,112112;-1207,331985
05-08-2021;13;604,2577469;39,6555;158,0748744;821,155;2789,668825;05-08-2021;13;10616;3184,944595;7431,537389;4412,811946;FALSO;;7431,537389;-1227,867351
05-08-2021;14;765,5943845;29,1558;164,2498685;773,4356;2770,261941;05-08-2021;14;10552;3165,518517;7386,209873;4502,697594;FALSO;;7386,209873;-1337,179077
05-08-2021;15;923,6129169;45,6126;171,1314309;659,6802;2776,063882;05-08-2021;15;10370;3110,92409;7258,822877;4576,10103;FALSO;;7258,822877;-1465,17694
05-08-2021;16;945,5424327;45,7144;175,3563164;733,4417;2751,277857;05-08-2021;16;10233;3069,968453;7163,259723;4651,332706;FALSO;;7163,259723;-1581,364253
05-08-2021;17;749,1988849;46,3213;177,0381548;926,8572;2382,095902;05-08-2021;17;10193;3057,953185;7135,224099;4281,511442;FALSO;;7135,224099;-1223,558256
05-08-2021;18;610,9511779;46,6747;186,0846249;998,6362;968,0522298;05-08-2021;18;10179;3053,576402;7125,011605;2810,398933;VERDADERO;243,1774695;7368,189074;
05-08-2021;19;667,3193619;47,1498;189,7803453;1455,8412;26,79120704;05-08-2021;19;10483;3145,046926;7338,442828;2386,881914;VERDADERO;758,1650122;8096,607841;
05-08-2021;20;629,0194355;47,6487;191,2820914;1534,7302;0,100921645;05-08-2021;20;10744;3223,32517;7521,092063;2402,781349;VERDADERO;820,5438214;8341,635885;
05-08-2021;21;641,631079;48,1022;198,4121579;1375,5233;0;05-08-2021;21;10672;3201,660962;7470,542244;2263,668737;VERDADERO;937,9922248;8408,534469;
05-08-2021;22;551,7357391;48,2462;202,7754867;1414,6561;0;05-08-2021;22;10526;3157,908583;7368,45336;2217,413526;VERDADERO;940,4950572;8308,948418;
05-08-2021;23;457,3543281;48,5101;199,7070679;1370,6382;0;05-08-2021;23;10220;3065,967643;7153,924501;2076,209696;VERDADERO;989,7579471;8143,682448;
05-08-2021;24;372,2116258;48,4955;197,7373902;1059,054;0;05-08-2021;24;9749;2924,825569;6824,592993;1677,498516;VERDADERO;1247,327053;8071,920046;
06-08-2021;1;430,3612325;48,6587;192,9215532;711,5045;0;06-08-2021;1;9178;2753,259617;6424,27244;1383,445986;VERDADERO;1369,813632;7794,086072;
06-08-2021;2;421,8463667;47,9349;190,6961678;600,8305;0;06-08-2021;2;8697;2609,083703;6087,861974;1261,307935;VERDADERO;1347,775769;7435,637743;
06-08-2021;3;389,5792955;48,3392;187,8273341;616,6965;0;06-08-2021;3;8431;2529,370405;5901,864277;1242,44233;VERDADERO;1286,928075;7188,792352;
06-08-2021;4;360,4714889;48,2847;184,244173;611,5313;0;06-08-2021;4;8263;2478,851828;5783,987599;1204,531662;VERDADERO;1274,320166;7058,307765;
06-08-2021;5;376,0199816;48,0697;178,2248958;605,1977;4,319650601;06-08-2021;5;8246;2473,659875;5771,873042;1211,831928;VERDADERO;1261,827947;7033,700989;
06-08-2021;6;369,5020339;48,3457;176,9125051;607,7114;0,135892938;06-08-2021;6;8343;2502,790321;5839,844083;1202,607532;VERDADERO;1300,182789;7140,026872;
06-08-2021;7;442,4515711;48,4786;177,6109869;608,992;33,13938417;06-08-2021;7;8747;2624,193942;6123,119199;1310,672542;VERDADERO;1313,5214;7436,640599;
06-08-2021;8;432,7222587;48,1243;175,8211384;753,7319;171,0197786;06-08-2021;8;9264;2779,259125;6484,937959;1581,419376;VERDADERO;1197,83975;7682,777708;
06-08-2021;9;390,3283875;47,006;176,6370972;823,5191;1516,866454;06-08-2021;9;9917;2975,056149;6941,797682;2954,357039;VERDADERO;20,69911075;6962,496793;
06-08-2021;10;300,4098889;46,3226;182,5716457;1062,4109;2515,605945;06-08-2021;10;10425;3127,35282;7297,156581;4107,32098;FALSO;;7297,156581;-979,9681593
06-08-2021;11;191,3523367;45,3897;194,4251592;1338,9657;2851,905565;06-08-2021;11;10651;3195,387328;7455,903764;4622,038461;FALSO;;7455,903764;-1426,651133
06-08-2021;12;176,5713539;45,1391;197,5413829;1362,4109;2966,087803;06-08-2021;12;10639;3191,574878;7447,008049;4747,75054;FALSO;;7447,008049;-1556,175662
06-08-2021;13;206,2777214;44,7245;201,161459;1132,222;3025,605907;06-08-2021;13;10491;3147,259036;7343,604417;4609,991587;FALSO;;7343,604417;-1462,732552
06-08-2021;14;290,452566;44,4533;204,8494348;1004,4528;3045,82471;06-08-2021;14;10429;3128,690116;7300,276938;4590,032811;FALSO;;7300,276938;-1461,342695
06-08-2021;15;322,4087044;44,2068;209,5136416;941,1305;3053,533885;06-08-2021;15;10355;3106,547179;7248,610084;4570,793531;FALSO;;7248,610084;-1464,246352
06-08-2021;16;276,2957504;44,3218;211,5647114;947,5938;2989,407806;06-08-2021;16;10259;3077,670957;7181,232233;4469,183868;FALSO;;7181,232233;-1391,512911
06-08-2021;17;330,9376147;44,4859;214,3428155;848,2286;2547,975707;06-08-2021;17;10138;3041,346412;7096,474961;3985,970637;FALSO;;7096,474961;-944,6242254
06-08-2021;18;550,9467465;45,2901;215,8860907;1132,8844;1044,702127;06-08-2021;18;10042;3012,566229;7029,321201;2989,709464;VERDADERO;22,85676465;7052,177965;
06-08-2021;19;526,8825964;46,1978;218,1636581;1662,8519;45,64143937;06-08-2021;19;10405;3121,615109;7283,768588;2499,737394;VERDADERO;621,8777152;7905,646303;
06-08-2021;20;458,5117989;46,8517;226,6385361;1764,8146;0,456562655;06-08-2021;20;10658;3197,539113;7460,924597;2497,273198;VERDADERO;700,2659155;8161,190513;
06-08-2021;21;315,9354724;47,0036;224,3745348;1845,6358;0;06-08-2021;21;10564;3169,270277;7394,963979;2432,949407;VERDADERO;736,3208694;8131,284848;
06-08-2021;22;256,5476562;46,6694;226,7351333;1959,2709;0;06-08-2021;22;10453;3135,87694;7317,046193;2489,22309;VERDADERO;646,6538504;7963,700044;
06-08-2021;23;269,9722137;47,2575;228,0575243;1799,5568;0;06-08-2021;23;10193;3057,876032;7135,044075;2344,844038;VERDADERO;713,0319941;7848,076069;
06-08-2021;24;258,6900294;48,1373;228,3880647;1540,2794;0;06-08-2021;24;9854;2956,244842;6897,904631;2075,494794;VERDADERO;880,7500478;7778,654679;
07-08-2021;1;252,8217569;48,6236;212,7971924;1192,9314;0;07-08-2021;1;9402;2820,711966;6581,661255;1707,173949;VERDADERO;1113,538017;7695,199272;
07-08-2021;2;345,8751468;48,5753;213,7759698;808,5447;0;07-08-2021;2;8907;2672,187404;6235,103943;1416,771117;VERDADERO;1255,416288;7490,520231;
07-08-2021;3;440,1782545;48,31;212,0217044;658,3623;0;07-08-2021;3;8509;2552,6696;5956,229068;1358,872259;VERDADERO;1193,797342;7150,026409;
07-08-2021;4;501,2453036;47,4;211,2787334;636,134;0;07-08-2021;4;8279;2483,719243;5795,3449;1396,058037;VERDADERO;1087,661206;6883,006106;
07-08-2021;5;609,4877086;48,2804;209,8023244;597,8698;0,106557522;07-08-2021;5;8235;2470,621121;5764,782615;1465,546791;VERDADERO;1005,07433;6769,856945;
07-08-2021;6;679,2193796;48,2801;205,4929427;602,9682;0,120724227;07-08-2021;6;8196;2458,707614;5736,984433;1536,081347;VERDADERO;922,6262677;6659,610701;
07-08-2021;7;718,176157;47,901;195,7674596;633,4917;0,130562766;07-08-2021;7;8297;2489,157281;5808,033655;1595,466879;VERDADERO;893,6904012;6701,724056;
07-08-2021;8;727,2410253;47,3653;188,610112;634,1574;154,6210462;07-08-2021;8;8422;2526,477932;5895,115175;1751,994884;VERDADERO;774,4830488;6669,598224;
07-08-2021;9;849,6169917;46,6966;186,9948549;613,8773;1286,815765;07-08-2021;9;8687;2606,174808;6081,074553;2984,001512;FALSO;;6081,074553;-377,8267031
07-08-2021;10;746,9202645;45,9844;188,0005298;651,7766;2124,646206;07-08-2021;10;9357;2807,088743;6549,873733;3757,328;FALSO;;6549,873733;-950,2392577
07-08-2021;11;592,7404738;44,976;184,3272556;624,0195;2447,808307;07-08-2021;11;9764;2929,255491;6834,929479;3893,871536;FALSO;;6834,929479;-964,6160453
07-08-2021;12;695,3445098;43,4455;193,5903608;679,6879;2704,998416;07-08-2021;12;9852;2955,528216;6896,232504;4317,066687;FALSO;;6896,232504;-1361,538471
07-08-2021;13;826,9721195;42,7447;198,558758;700,3889;2796,158953;07-08-2021;13;9905;2971,373589;6933,205042;4564,823431;FALSO;;6933,205042;-1593,449841
07-08-2021;14;872,1861582;43,0166;198,8197681;710,6014;2776,793597;07-08-2021;14;9928;2978,426436;6949,661684;4601,417523;FALSO;;6949,661684;-1622,991087
07-08-2021;15;880,13065;43,5256;198,806247;682,3847;2799,835395;07-08-2021;15;9904;2971,332578;6933,10935;4604,682592;FALSO;;6933,10935;-1633,350014
07-08-2021;16;934,0811794;44,2943;198,5082444;665,558;2693,849512;07-08-2021;16;9713;2913,772466;6798,80242;4536,291236;FALSO;;6798,80242;-1622,51877
07-08-2021;17;965,2585128;44,7462;203,4950494;774,8015;2329,92415;07-08-2021;17;9695;2908,498089;6786,495541;4318,225412;FALSO;;6786,495541;-1409,727323
07-08-2021;18;1004,694952;45,5837;204,8824861;1056,0565;988,7676604;07-08-2021;18;9677;2903,23467;6774,21423;3299,985299;FALSO;;6774,21423;-396,7506284
07-08-2021;19;992,6160343;46,2324;204,2697291;1751,8202;25,9420124;07-08-2021;19;10162;3048,552743;7113,289734;3020,880376;VERDADERO;27,67236751;7140,962102;
07-08-2021;20;884,131213;47,0154;206,3357139;1959,5918;0,17902013;07-08-2021;20;10352;3105,509866;7246,189688;3097,253147;VERDADERO;8,256719209;7254,446407;
07-08-2021;21;843,228894;46,8657;213,14736;1813,7042;0;07-08-2021;21;10291;3087,233845;7203,545638;2916,946154;VERDADERO;170,2876907;7373,833328;
07-08-2021;22;810,3192008;47,5955;216,7252723;1800,2835;0;07-08-2021;22;10176;3052,793908;7123,185784;2874,923473;VERDADERO;177,8704345;7301,056219;
07-08-2021;23;820,426696;46,8724;214,224378;1599,0341;0;07-08-2021;23;9954;2986,205547;6967,812943;2680,557574;VERDADERO;305,6479732;7273,460917;
07-08-2021;24;862,1107972;46,9139;211,960538;1302,3668;0;07-08-2021;24;9561;2868,399305;6692,931712;2423,352035;VERDADERO;445,0472699;7137,978982;
08-08-2021;1;863,5759205;47,1146;204,0383811;1052,8245;0;08-08-2021;1;9093;2727,824789;6364,924507;2167,553402;VERDADERO;560,2713872;6925,195895;
08-08-2021;2;853,4115691;47,3133;198,4730674;676,4247;0;08-08-2021;2;8602;2580,59051;6021,377857;1775,622637;VERDADERO;804,9678737;6826,345731;
08-08-2021;3;917,8479481;46,5805;194,9396153;635,5802;0;08-08-2021;3;8254;2476,089586;5777,542368;1794,948263;VERDADERO;681,1413229;6458,683691;
08-08-2021;4;999,1991024;47,5899;194,830329;598,0118;0;08-08-2021;4;8038;2411,304292;5626,376682;1839,631131;VERDADERO;571,673161;6198,049843;
08-08-2021;5;1149,067382;47,5628;193,918764;569,7538;0,10667159;08-08-2021;5;7948;2384,451462;5563,720078;1960,409418;VERDADERO;424,0420446;5987,762123;
08-08-2021;6;1099,235407;47,8207;193,2501623;591,0957;0,14273191;08-08-2021;6;7886;2365,844219;5520,303177;1931,544701;VERDADERO;434,2995174;5954,602694;
08-08-2021;7;1107,369907;47,0306;192,8741213;588,7323;0,164546322;08-08-2021;7;7846;2353,822557;5492,252632;1936,171475;VERDADERO;417,651082;5909,903714;
08-08-2021;8;967,435219;47,5535;185,1108126;573,8059;170,3646661;08-08-2021;8;7843;2352,781211;5489,822825;1944,270098;VERDADERO;408,511113;5898,333938;
08-08-2021;9;656,3704484;46,1607;178,2871934;562,1597;1455,251223;08-08-2021;9;7960;2388,095513;5572,222863;2898,229265;FALSO;;5572,222863;-510,1337521
08-08-2021;10;409,557809;45,861;174,7779778;592,3557;2403,363774;08-08-2021;10;8513;2554,038439;5959,423023;3625,916261;FALSO;;5959,423023;-1071,877822
08-08-2021;11;305,7768889;45,328;175,816388;585,4881;2717,119746;08-08-2021;11;8996;2698,907731;6297,451371;3829,529123;FALSO;;6297,451371;-1130,621392
